ICAO,IATA,Name,City,Province,Country,Lat,Lon,Elev,OffUTC,OffDST,TZone
SEPB,,,PEDO CARBO,,ECUADOR,,,0,,,
SEPD,,PEDERNALES,PEDERNALES,,ECUADOR,,,65,,,
SEPE,,,PECHICHAL,,ECUADOR,,,0,,,
SEPJ,,,PUNA VIEJA,,ECUADOR,,,0,,,
SEPL,,,PLAYAS,,ECUADOR,,,0,,,
SEPN,,,PALESTINA,,ECUADOR,,,0,,,
SEPO,,,POSORJA,,ECUADOR,,,0,,,
SEPP,,,PLANTACIONES TROPICALE,,ECUADOR,,,0,,,
SEPQ,,,PROLACAN,,ECUADOR,,,0,,,
SEPR,,,PATRICIA,,ECUADOR,,,0,,,
SEPS,,,PASAJE,,ECUADOR,,,0,,,
SEPT,,,PUTUMAYO,,ECUADOR,,,0,,,
SEPU,,,PUNA,,ECUADOR,,,0,,,
SEPV,PVO,REALES TAMARINDOS,PORTOVIEJO,,ECUADOR,-1.041647,-80.472206,144,-5,-5,America/Guayaquil
SEPX,,,PAYO,,ECUADOR,,,0,,,
SEPZ,,LOS PEREZ,,,,-0.953722,-79.375222,75,-5,-5,America/Guayaquil
SEQE,,,QUEVEDO,,ECUADOR,,,0,,,
SEQU,UIO,MARISCAL SUCRE INTERNATIONAL,QUITO,,ECUADOR,-0.141144,-78.488214,9228,-5,-5,America/Guayaquil
SERA,,,RANCHO ALEGRE,,ECUADOR,,,0,,,
SERB,,CHIMBORAZO,RIOBAMBA,,ECUADOR,-1.653744,-78.656142,9185,-5,-5,America/Guayaquil
SERH,,,RIO HONDO,,ECUADOR,,,0,,,
SERO,,VICTOR LARREA,SANTA ROSA,,ECUADOR,-3.435161,-79.977817,170,-5,-5,America/Guayaquil
SERR,,,REY RANCHO,,ECUADOR,,,0,,,
SERT,,,SANTA RITA,,ECUADOR,,,0,,,
SERY,,,SARAYACU,,ECUADOR,,,0,,,
SESA,SNC,GENERAL ULPIANO PAEZ,SALINAS,,ECUADOR,-2.204994,-80.988878,13,-5,-5,America/Guayaquil
SESC,,,SUCUA,,ECUADOR,,,0,,,
SESD,,SANTO DOMINGO LOS COLORADOS,SANTO DOMINGO,,ECUADOR,-0.248222,-79.214447,1714,-5,-5,America/Guayaquil
SESE,,,SECADAL,,ECUADOR,,,0,,,
SESF,,,SAN FRANCISCO,,ECUADOR,,,0,,,
SESH,,,SAN HONORATO,,ECUADOR,,,0,,,
SESI,,,SUR ILINIZA,,ECUADOR,,,0,,,
SESL,,,SAN LORENZO,,ECUADOR,,,0,,,
SESM,,RIO AMAZONAS,,,,-1.505067,-78.062358,3421,-5,-5,America/Guayaquil
SESN,,,SAN CARLOS,,ECUADOR,,,0,,,
SESO,,,LA ESTERELLA,,ECUADOR,,,0,,,
SEST,,SAN CRISTOBAL,SAN CRISTOBAL,,ECUADOR,-0.909861,-89.615892,58,-6,-6,Pacific/Galapagos
SESU,,,SAUSALITO,,ECUADOR,,,0,,,
SESV,,LOS PERALES,,,,-0.599669,-80.402686,10,-5,-5,America/Guayaquil
SESX,,,SAN JOSE DE CHAMANGA,,ECUADOR,,,0,,,
SESY,,,SUR CAYAMBE,,ECUADOR,,,0,,,
SESZ,,,SUR ANTIZANA,,ECUADOR,,,0,,,
SETA,,TAURA,TAURA,,ECUADOR,-2.260903,-79.689228,56,-5,-5,America/Guayaquil
SETB,,,TIMBRE,,ECUADOR,,,0,,,
SETE,,MAYOR GALO TORRES,TENA,,ECUADOR,-0.986767,-77.819447,1706,-5,-5,America/Guayaquil
SETG,,,TENGUEL,,ECUADOR,,,0,,,
SETH,,,TAISHA,,ECUADOR,,,0,,,
SETI,,,TIPUTINI,,ECUADOR,,,0,,,
SETL,,,TAPAILA,,ECUADOR,,,0,,,
SETM,,CAMILO PONCE,,,,-3.995692,-79.371703,4061,-5,-5,America/Guayaquil
SETN,,GENERAL RIVADENEIRA,,,,0.978497,-79.626456,23,-5,-5,America/Guayaquil
SETO,,,PACTO,,ECUADOR,,,0,,,
SETR,TPC,TARAPOA,TARAPOA,,ECUADOR,-0.122956,-76.33775,802,-5,-5,America/Guayaquil
SETT,,,TENIENTE ORTIZ,,ECUADOR,,,0,,,
SETU,TUA,EL ROSAL TENIENTE MANTILLA,TULCAN,,ECUADOR,0.809506,-77.708056,9679,-5,-5,America/Guayaquil
SEVC,,,LA VICTORIA,,ECUADOR,,,0,,,
SEVI,,,VILLANO,,ECUADOR,,,0,,,
SEVR,,,EL VERGEL,,ECUADOR,,,0,,,
SEYA,,,YAUPI,,ECUADOR,,,0,,,
SEZA,,,ZAMORA,,ECUADOR,,,0,,,
SEZP,,,ZUMBA-PUCUPAMBA,,ECUADOR,,,0,,,
SFAL,,STANLEY,STANLEY,,FALKLAND ISLANDS,-51.685672,-57.777644,75,-3,-4,Atlantic/Stanley
SGAS,ASU,SILVIO PETTIROSSI INTERNATIONAL,ASUNCION,,PARAGUAY,-25.23985,-57.519133,292,-3,-4,America/Asuncion
SGAY,,JUAN DE AYOLAS,AYOLAS,,PARAGUAY,-27.37065,-56.853944,223,-3,-4,America/Asuncion
SGCO,,TENIENTE COL CARMELO PERALTA,CONCEPTION,,PARAGUAY,-23.44175,-57.427122,253,-3,-4,America/Asuncion
SGEN,,,ENCARNACION,,PARAGUAY,,,0,,,
SGES,,GUARANI INTL,,,,-25.4555,-54.843592,846,-3,-4,America/Asuncion
SGFI,,FILADELFIA,FILADELFIA,,PARAGUAY,,,456,,,
SGGR,,,SALTO DEL GUAIRA,,PARAGUAY,,,0,,,
SGIB,,ITAIPU,ITAIPU,,PARAGUAY,-25.407853,-54.619417,762,-3,-4,America/Asuncion
SGLV,,,LA VICTORIA,,PARAGUAY,,,0,,,
SGME,,DR LUIS MARIA ARGANA INTERNATIONAL,MARISCAL ESTIGARRIBIA,,PARAGUAY,-22.044986,-60.621694,553,-3,-4,America/Asuncion
SGNA,,,NUEVA ASUNCION,,PARAGUAY,,,0,,,
SGOL,,,OLIMPO,,PARAGUAY,,,0,,,
SGPI,,CARLOS MIGUEL JIMENEZ,PILAR,,PARAGUAY,-26.881467,-58.318036,249,-3,-4,America/Asuncion
SGPJ,,DR AUGUSTO R  FUSTER INTL,,,,-22.641269,-55.829833,1882,-3,-4,America/Asuncion
SGPS,,,CIUDAD PRES.STROESSNER,,PARAGUAY,,,0,,,
SHCR,,,COCHRANE,,CHILE,,,0,,,
SIAB,,LEDA MELLO RESENDE,,,,-21.371975,-45.494883,3050,-2,-3,America/Sao_Paulo
SIBD,,BENEDITO MUTRAN,,,,-5.758056,-49.175833,551,-3,-3,America/Araguaina
SIBY,,MONTEIRO,,,,-7.878244,-37.139961,2031,-3,-3,America/Recife
SIBZ,,ITAPORANGA,,,,-7.308333,-38.113333,958,-3,-3,America/Recife
SIFR,,FAZENDA ROMARIA,,,,-18.870556,-47.559444,3310,-2,-3,America/Sao_Paulo
SKAP,,GOMEZ NINO APIAY AB,,,,4.076031,-73.562703,1200,-5,-5,America/Bogota
SKAR,AXM,EL EDEN,ARMENIA,,COLOMBIA,4.453675,-75.765461,3998,-5,-5,America/Bogota
SKAS,PUU,TRES DE MAYO,PUERTO ASIS,,COLOMBIA,0.505228,-76.500836,811,-5,-5,America/Bogota
SKBC,,LAS FLORES,EL BANCO,,COLOMBIA,9.045542,-73.974931,111,-5,-5,America/Bogota
SKBG,BGA,PALONEGRO,BUCARAMANGA,,COLOMBIA,7.1265,-73.184778,3897,-5,-5,America/Bogota
SKBN,,BUENAVISTA,,,,10.887878,-72.900414,850,-5,-5,America/Bogota
SKBO,BOG,ELDORADO INTERNATIONAL,BOGOTA,,COLOMBIA,4.701594,-74.146947,8361,-5,-5,America/Bogota
SKBQ,BAQ,ERNESTO CORTISSOZ,BARRANQUILLA,,COLOMBIA,10.889589,-74.780819,98,-5,-5,America/Bogota
SKBS,BSC,JOSE CELESTINO MUTIS,BAHIA SOLANO,,COLOMBIA,6.202917,-77.394675,80,-5,-5,America/Bogota
SKBU,BUN,GERARDO TOBAR LOPEZ,BUENAVENTURA,,COLOMBIA,3.819628,-76.989767,48,-5,-5,America/Bogota
SKCC,CUC,CAMILO DAZA,CUCUTA,,COLOMBIA,7.927567,-72.511547,1096,-5,-5,America/Bogota
SKCD,COG,MANDINGA,CONDOTO,,COLOMBIA,,,215,,,
SKCG,CTG,RAFAEL NUNEZ,CARTAGENA,,COLOMBIA,10.442381,-75.512961,4,-5,-5,America/Bogota
SKCL,CLO,ALFONSO BONILLA ARAGON INTERNATIONAL,CALI,,COLOMBIA,3.543222,-76.381583,3162,-5,-5,America/Bogota
SKCN,,CRAVO NORTE,,,,6.316844,-70.210714,460,-5,-5,America/Bogota
SKCO,TCO,LA FLORIDA,TUMACO,,COLOMBIA,1.814417,-78.749228,8,-5,-5,America/Bogota
SKCU,,CAUCASIA,,,,7.968469,-75.198461,417,-5,-5,America/Bogota
SKCV,,COVENAS,,,,9.401,-75.691189,31,-5,-5,America/Bogota
SKCZ,CZU,LAS BRUJAS,COROZAL,,COLOMBIA,9.332742,-75.285594,480,-5,-5,America/Bogota
SKEB,,EL BAGRE,,,,7.596469,-74.808942,270,-5,-5,America/Bogota
SKEJ,EJA,YARIGUIES,BARRANCABERMEJA,,COLOMBIA,7.024331,-73.8068,412,-5,-5,America/Bogota
SKFL,FLA,GUSTAVO ARTUNDUAGA PAREDES,FLORENCIA,,COLOMBIA,1.589189,-75.564372,803,-5,-5,America/Bogota
SKFX,,,SAN FELIX,,COLOMBIA,,,0,,,
SKGB,,MARCO FIDEL SUAREZ AB,,,,3.458986,-76.496639,3165,-5,-5,America/Bogota
SKGI,,SANTIAGO VILA,GIRARDOT,,COLOMBIA,4.276242,-74.796692,936,-5,-5,America/Bogota
SKGO,,SANTA ANA,CARTAGO,,COLOMBIA,4.758181,-75.955753,2987,-5,-5,America/Bogota
SKGP,GPI,GUAPI,GUAPI,,COLOMBIA,2.570133,-77.8986,164,-5,-5,America/Bogota
SKGY,,GUAYMARAL,GUAYMARAL,,COLOMBIA,4.812333,-74.064919,8478,-5,-5,America/Bogota
SKIB,IBE,PERALES,IBAGUE,,COLOMBIA,4.421608,-75.1333,3114,-5,-5,America/Bogota
SKIO,,CICUCO,,,,9.268781,-74.652336,65,-5,-5,America/Bogota
SKIP,IPI,SAN LUIS,IPIALES,,COLOMBIA,0.861925,-77.671764,9765,-5,-5,America/Bogota
SKLC,,ANTONIO ROLDAN BETANCOURT,CAREPA,,COLOMBIA,7.811956,-76.716428,100,-5,-5,America/Bogota
SKLG,,CAUCAYA,,,,-0.182278,-74.770778,573,-5,-5,America/Bogota
SKLM,,LA MINA,LA MINA,,COLOMBIA,11.232528,-72.490139,332,-5,-5,America/Bogota
SKLT,LET,ALFREDO VASQUEZ COBO,LETICIA,,COLOMBIA,-4.193175,-69.942658,277,-5,-5,America/Bogota
SKMA,,MADRID AB,,,,4.7278,-74.275383,8325,-5,-5,America/Bogota
SKMD,EOH,OLAYA HERRERA,MEDELLIN,,COLOMBIA,6.219958,-75.590519,4940,-5,-5,America/Bogota
SKME,,MELGAR AB,,,,4.216442,-74.635047,1028,-5,-5,America/Bogota
SKMG,MGN,BARACOA,MAGANGUE,,COLOMBIA,9.284739,-74.846092,178,-5,-5,America/Bogota
SKMJ,,MAICAO,,,,11.389919,-72.23915,160,-5,-5,America/Bogota
SKML,,MONTELIBANO,,,,7.971739,-75.432519,160,-5,-5,America/Bogota
SKMP,,SAN BERNARDO,,,,9.258719,-74.437967,60,-5,-5,America/Bogota
SKMR,MTR,LOS GARZONES,MONTERIA,,COLOMBIA,8.823656,-75.825892,36,-5,-5,America/Bogota
SKMU,MVP,FABIO ALBERTO LEON BENTLEY,MITU,,COLOMBIA,1.253664,-70.233878,680,-5,-5,America/Bogota
SKMZ,MZL,LA NUBIA,MANIZALES,,COLOMBIA,5.029839,-75.464992,6871,-5,-5,America/Bogota
SKNV,NVA,BENITO SALAS,NEIVA,,COLOMBIA,2.950258,-75.294072,1440,-5,-5,America/Bogota
SKOC,OCV,AGUAS CLARAS,OCANA,,COLOMBIA,8.314994,-73.358375,3850,-5,-5,America/Bogota
SKOT,OTU,OTU,OTU,,COLOMBIA,7.010369,-74.715497,2000,-5,-5,America/Bogota
SKPA,,JUAN JOSE RONDON,,,,5.764542,-73.105431,8205,-5,-5,America/Bogota
SKPB,,PUERTO BOLIVAR,PUERTO BOLIVAR,,COLOMBIA,12.221483,-71.984817,93,-5,-5,America/Bogota
SKPC,PCR,PUERTO CARRENO,PUERTO CARRENO,,COLOMBIA,6.184717,-67.493164,164,-5,-5,America/Bogota
SKPD,,OBANDO,,,,3.853531,-67.906172,460,-5,-5,America/Bogota
SKPE,PEI,MATECANA,PEREIRA,,COLOMBIA,4.812675,-75.739519,4416,-5,-5,America/Bogota
SKPI,,PITALITO,PITALITO,,COLOMBIA,1.857769,-76.085719,4212,-5,-5,America/Bogota
SKPP,PPN,GUILLERMO LEON VALENCIA,POPAYAN,,COLOMBIA,2.454361,-76.610014,5687,-5,-5,America/Bogota
SKPQ,,GERMAN OLANO AB,,,,5.483611,-74.657361,566,-5,-5,America/Bogota
SKPS,PSO,ANTONIO NARINO,PASTO,,COLOMBIA,1.396389,-77.291097,5912,-5,-5,America/Bogota
SKPV,PVA,EL EMBRUJO,PROVIDENCIA,,COLOMBIA,13.356944,-81.358331,10,-5,-5,America/Bogota
SKPZ,,PAZ DE ARIPORO,,,,5.876278,-71.900311,900,-5,-5,America/Bogota
SKQU,,MARIQUITA,MARIQUITA,,COLOMBIA,5.212556,-74.883647,1531,-5,-5,America/Bogota
SKRG,MDE,JOSE MARIA CORDOVA,RIO NEGRO,,COLOMBIA,6.164536,-75.423119,7028,-5,-5,America/Bogota
SKRH,RCH,ALMIRANTE PADILLA,RIO HACHA,,COLOMBIA,11.526222,-72.925958,43,-5,-5,America/Bogota
SKSA,RVE,LOS COLONIZADORES,SARAVENA,,COLOMBIA,,,700,,,
SKSJ,SJE,JORGE E GONZALEZ TORRES,SAN JOSE DEL GUAVIARE,,COLOMBIA,2.579694,-72.639358,605,-5,-5,America/Bogota
SKSM,SMR,SIMON BOLIVAR,SANTA MARTA,,COLOMBIA,11.11965,-74.230647,22,-5,-5,America/Bogota
SKSO,,ALBERTO LLERAS CAMARGO,,,,5.677319,-72.970294,8155,-5,-5,America/Bogota
SKSP,ADZ,GUSTAVO ROJAS PINILLA,SAN ANDRES ISLAND,,COLOMBIA,12.583594,-81.711192,19,-5,-5,America/Bogota
SKSV,SVI,EDUARDO FALLA SOLANO,SAN VINCENTE DE CAGUAN,,COLOMBIA,2.152175,-74.76635,920,-5,-5,America/Bogota
SKTB,,TIBU,,,,8.631519,-72.730372,194,-5,-5,America/Bogota
SKTD,TDA,TRINIDAD,TRINIDAD,,COLOMBIA,,,650,,,
SKTI,,TOLEMAIDA AB,,,,4.244381,-74.649692,1699,-5,-5,America/Bogota
SKTM,TME,TAME,TAME,,COLOMBIA,6.451081,-71.760261,1050,-5,-5,America/Bogota
SKTQ,,TRES ESQUINAS AB,,,,0.7459,-75.234025,585,-5,-5,America/Bogota
SKTU,TRB,GONZALO MEJIA,TURBO,,COLOMBIA,,,7,,,
SKUA,,MARANDUA AB,,,,5.524483,-68.6856,285,-5,-5,America/Bogota
SKUC,AUC,SANTIAGO PEREZ,ARAUCA,,COLOMBIA,7.068881,-70.736925,400,-5,-5,America/Bogota
SKUI,UIB,EL CARANO,QUIBDO,,COLOMBIA,5.690758,-76.641181,204,-5,-5,America/Bogota
SKUL,ULQ,FARFAN,TULUA,,COLOMBIA,4.088358,-76.235133,3132,-5,-5,America/Bogota
SKVG,,VILLA GARZON,,,,0.978767,-76.605558,1248,-5,-5,America/Bogota
SKVL,,VELASQUEZ,,,,5.939044,-74.456967,566,-5,-5,America/Bogota
SKVP,VUP,ALFONSO LOPEZ PUMAREJO,VALLEDUPAR,,COLOMBIA,10.435042,-73.249506,453,-5,-5,America/Bogota
SKVV,VVC,VANGUARDIA,VILLAVICENCIO,,COLOMBIA,4.167875,-73.613761,1394,-5,-5,America/Bogota
SKYP,,EL YOPAL,EL-YOPAL,,COLOMBIA,5.319114,-72.383975,1053,-5,-5,America/Bogota
SLAB,,,ABOPO,,BOLIVIA,,,0,,,
SLAG,,,MONTE AGUDO,,BOLIVIA,,,0,,,
SLAN,,,ANGORA,,BOLIVIA,,,0,,,
SLAP,APB,APOLO,APOLO,,BOLIVIA,,,4642,,,
SLAQ,,,AIQUILE,,BOLIVIA,,,0,,,
SLAS,,ASCENSION DE GUARAYOS,ASCENSION DE GUARAYOS,,BOLIVIA,,,810,,,
SLAU,,,SAN AURELIO,,BOLIVIA,,,0,,,
SLAV,,,AVICAYA,,BOLIVIA,,,0,,,
SLAX,,,AY-LURI,,BOLIVIA,,,0,,,
SLBC,,,BOCA CHAPARE,,BOLIVIA,,,0,,,
SLBF,,,BLANCA FLOR,,BOLIVIA,,,0,,,
SLBH,,,BUENA HORA,,BOLIVIA,,,0,,,
SLBJ,BJO,BERMEJO,BERMEJO,,BOLIVIA,,,1250,,,
SLBN,,,BELLA UNION,,BOLIVIA,,,0,,,
SLBU,,,BAURES,,BOLIVIA,,,0,,,
SLBV,,,VILLA VISTA,,BOLIVIA,,,0,,,
SLBW,,,BUENA VISTA,,BOLIVIA,,,0,,,
SLBY,,,BOYUIBE,,BOLIVIA,,,0,,,
SLCA,CAM,CAMIRI,CAMIRI,,BOLIVIA,,,2618,,,
SLCB,CBB,JORGE WILSTERMAN,COCHABAMBA,,BOLIVIA,-17.421058,-66.177114,8360,-4,-4,America/La_Paz
SLCC,,,COPACABANA,,BOLIVIA,,,0,,,
SLCG,,,CHARAGUA,,BOLIVIA,,,0,,,
SLCH,,CHIMORE,CHAPACURA,,BOLIVIA,,,1000,,,
SLCI,,,CLARA RIOS,,BOLIVIA,,,0,,,
SLCJ,,,CAVIAS,,BOLIVIA,,,0,,,
SLCL,,,COLLPANI,,BOLIVIA,,,0,,,
SLCM,,,CAMIARE,,BOLIVIA,,,0,,,
SLCN,,CHARANA,CHARANA,,BOLIVIA,,,13320,,,
SLCO,CIJ,CAPITAN ANIBAL ARAB,COBIJA,,BOLIVIA,-11.040436,-68.782972,889,-4,-4,America/La_Paz
SLCP,CEP,CONCEPCION,CONCEPTION,,BOLIVIA,,,1631,,,
SLCQ,,,COPAQUILLA,,BOLIVIA,,,0,,,
SLCR,,,COMARAPA,,BOLIVIA,,,0,,,
SLCS,,,CERDAS,,BOLIVIA,,,0,,,
SLCT,,,CHORETI,,BOLIVIA,,,0,,,
SLCV,,,CAVINAS,,BOLIVIA,,,0,,,
SLCY,,,COLLPA,,BOLIVIA,,,0,,,
SLCZ,SRZ,,SANTA CRUZ,,BOLIVIA,,,0,,,
SLDN,,,EL DESENGANO,,BOLIVIA,,,0,,,
SLDP,,,LOMA DEL PORVENIR,,BOLIVIA,,,0,,,
SLEC,,,EL CAIRO,,BOLIVIA,,,0,,,
SLED,,,EL DORADO,,BOLIVIA,,,0,,,
SLEF,,,EL TRIUNFO,,BOLIVIA,,,0,,,
SLEJ,,,EL JOVI,,BOLIVIA,,,0,,,
SLEL,,,EL ROSEDA,,BOLIVIA,,,0,,,
SLEO,,,EL PARAISO,,BOLIVIA,,,0,,,
SLEP,,,EL PERU,,BOLIVIA,,,0,,,
SLES,,,ESPIRITU,,BOLIVIA,,,0,,,
SLET,,EL TROMPILLO,,,,-17.811708,-63.171389,1371,-4,-4,America/La_Paz
SLEU,,,EUCALIPTOS,,BOLIVIA,,,0,,,
SLEV,,,EL SALVADOR,,BOLIVIA,,,0,,,
SLEZ,,,LA ESPERANZA,,BOLIVIA,,,0,,,
SLFA,,,FATIMA,,BOLIVIA,,,0,,,
SLGJ,,,GUADALAJARA,,BOLIVIA,,,0,,,
SLGY,GYA,CAP DE AV EMILIO BELTRAN,GUAYARAMERIN,,BOLIVIA,,,427,,,
SLHJ,,,HUACARAJE,,BOLIVIA,,,0,,,
SLHN,,,CHANE BEDOYA,,BOLIVIA,,,0,,,
SLHT,,,COLCOLQUECHACA,,BOLIVIA,,,0,,,
SLHU,,,HUACHI,,BOLIVIA,,,0,,,
SLHY,,,CAQUIAVIRI,,BOLIVIA,,,0,,,
SLIC,,,COROICO,,BOLIVIA,,,0,,,
SLIG,,,INGLATERRA,,BOLIVIA,,,0,,,
SLIH,,,SAMAIHUATE,,BOLIVIA,,,0,,,
SLIJ,,,INIGUAZU,,BOLIVIA,,,0,,,
SLIR,,,IBORI,,BOLIVIA,,,0,,,
SLIT,,,ITAGUAZURENDA,,BOLIVIA,,,0,,,
SLIV,,,ISLA VERDE,,BOLIVIA,,,0,,,
SLIX,,,IXIAMAS,,BOLIVIA,,,0,,,
SLIZ,,,IZOZOG,,BOLIVIA,,,0,,,
SLJD,,,EL JORDAN,,BOLIVIA,,,0,,,
SLJE,,,SAN JOSE,,BOLIVIA,,,0,,,
SLJM,,,SAN JUAN DE FRIBAL,,BOLIVIA,,,0,,,
SLJN,,,SAN JUAN,,BOLIVIA,,,0,,,
SLJO,SJB,SAN JOAQUIN,SAN JOAQUIN,,BOLIVIA,,,459,,,
SLJT,,,SANTA JUANITA,,BOLIVIA,,,0,,,
SLJV,,,SAN JAVIER,,BOLIVIA,,,0,,,
SLKQ,,,SAN MIGUEL,,BOLIVIA,,,0,,,
SLKY,,,PUERTO YUCA,,BOLIVIA,,,0,,,
SLLA,,,LA ASUNTA,,BOLIVIA,,,0,,,
SLLC,,,LA CHINA,,BOLIVIA,,,0,,,
SLLE,,,LA ELE,,BOLIVIA,,,0,,,
SLLI,,,LA INDIA,,BOLIVIA,,,0,,,
SLLJ,,,LAJA,,BOLIVIA,,,0,,,
SLLL,,,LAGUNA LOA,,BOLIVIA,,,0,,,
SLLP,LPB,EL ALTO INTERNATIONAL,LA PAZ,,BOLIVIA,-16.513331,-68.192256,13313,-4,-4,America/La_Paz
SLLT,,,LOS TAJIBOS,,BOLIVIA,,,0,,,
SLLU,,,SAN LORENZO,,BOLIVIA,,,0,,,
SLLV,,,LA SELVA,,BOLIVIA,,,0,,,
SLLZ,,,SAN LORENZO,,BOLIVIA,,,0,,,
SLMD,,,MADIDI,,BOLIVIA,,,0,,,
SLMG,MGD,MAGDALENA,MAGDALENA,,BOLIVIA,,,463,,,
SLML,,,LA MADRE,,BOLIVIA,,,0,,,
SLMP,,,MAPIRI,,BOLIVIA,,,0,,,
SLMR,,,MEMORE,,BOLIVIA,,,0,,,
SLMV,,,MONTE VERDE,,BOLIVIA,,,0,,,
SLMW,,,MATEGUA,,BOLIVIA,,,0,,,
SLMX,,,MONOS ARANA,,BOLIVIA,,,0,,,
SLNE,,,NUEVA ERA,,BOLIVIA,,,0,,,
SLNO,,,NUEVO MUNDO,,BOLIVIA,,,0,,,
SLNP,,,NUEVA ESPERANZA,,BOLIVIA,,,0,,,
SLNQ,,,NUEVA ESPERANZA,,BOLIVIA,,,0,,,
SLNV,,,NIEVE,,BOLIVIA,,,0,,,
SLOI,,,ORIALSA,,BOLIVIA,,,0,,,
SLOR,,JUAN MENDOZA,ORURO,,BOLIVIA,,,12146,,,
SLOT,,,SINAOTA,,BOLIVIA,,,0,,,
SLPM,,,PALMIRA,,BOLIVIA,,,0,,,
SLPO,POI,CAPITAN NICOLAS ROJAS,POTOSI,,BOLIVIA,-19.543444,-65.724083,12913,-4,-4,America/La_Paz
SLPP,,,PARAPARAU,,BOLIVIA,,,0,,,
SLPR,,,PUERTO RICO,,BOLIVIA,,,0,,,
SLPS,PSZ,CAP DE AV SALVADOR OGAYA G,PUERTO SUAREZ,,BOLIVIA,-18.975281,-57.820586,440,-4,-4,America/La_Paz
SLPT,,,PETA,,BOLIVIA,,,0,,,
SLPU,,,PUCHUNI,,BOLIVIA,,,0,,,
SLPV,,,PUERTO VILA-ROEL,,BOLIVIA,,,0,,,
SLQY,,,CURICHI,,BOLIVIA,,,0,,,
SLRA,,SAN RAMON,SAN RAMON,,BOLIVIA,,,459,,,
SLRB,,ROBORE,ROBORE,,BOLIVIA,,,909,,,
SLRE,,,EL REMATE,,BOLIVIA,,,0,,,
SLRH,,,RANCHO ALEGRE,,BOLIVIA,,,0,,,
SLRI,RIB,CAP DE AV SELIN ZEITUN LOPEZ,RIBERALTA,,BOLIVIA,,,463,,,
SLRP,,,ROSAPATA,,BOLIVIA,,,0,,,
SLRQ,RBQ,RURRENABAQUE,RURRENABAQUE,,BOLIVIA,,,666,,,
SLRR,,,RETIRO,,BOLIVIA,,,0,,,
SLRS,,,RIO SECO,,BOLIVIA,,,0,,,
SLRT,,,SANTA RITA,,BOLIVIA,,,0,,,
SLRX,,,SAN RAMON DE SENAC,,BOLIVIA,,,0,,,
SLRY,,REYES,REYES,,BOLIVIA,,,600,,,
SLSA,,SANTA ANA DEL YACUMA,SANTA ANA,,BOLIVIA,-13.762208,-65.435158,472,-4,-4,America/La_Paz
SLSB,SRJ,CAPITAN GERMAN QUIROGA G,SAN BORJA,,BOLIVIA,,,636,,,
SLSC,,,SANTA CLARA,,BOLIVIA,,,0,,,
SLSD,,,SAN CARLOS GURTIERREZ,,BOLIVIA,,,0,,,
SLSF,,,SAN FRANCISCO,,BOLIVIA,,,0,,,
SLSG,,,SIPUATI,,BOLIVIA,,,0,,,
SLSH,,,SANTA ANA,,BOLIVIA,,,0,,,
SLSI,,CAP AV JUAN COCHAMANIDIS SAUCEDO,SAN IGNACIO DE VELASCO,,BOLIVIA,,,1355,,,
SLSJ,,,SALINAS,,BOLIVIA,,,0,,,
SLSL,,,SANTA LUCIA,,BOLIVIA,,,0,,,
SLSM,,SAN IGNACIO DE MOXOS,SAN IGNACIO DE MOXOS,,BOLIVIA,,,525,,,
SLSN,,,SANANDITA,,BOLIVIA,,,0,,,
SLSQ,,,SAAHAQUI,,BOLIVIA,,,0,,,
SLSR,,,SANTA ROSA DE YACUMA,,BOLIVIA,,,0,,,
SLSS,,,SASASAMA,,BOLIVIA,,,0,,,
SLST,,,SAN ANTONIO,,BOLIVIA,,,0,,,
SLSU,SRE,JUANA AZURDUY DE PADILLA,SUCRE,,BOLIVIA,-19.007217,-65.289119,9528,-4,-4,America/La_Paz
SLSW,,,SANTA BARBARA,,BOLIVIA,,,0,,,
SLTE,,,TEOPONTE,,BOLIVIA,,,0,,,
SLTF,,,SAN TELMO,,BOLIVIA,,,0,,,
SLTG,,,SANTIAGO,,BOLIVIA,,,0,,,
SLTH,,,TUMICHUCUA,,BOLIVIA,,,0,,,
SLTI,,SAN MATIAS,SAN MATHIAS,,BOLIVIA,,,407,,,
SLTJ,TJA,CAPITAN ORIEL LEA PLAZA,TARIJA,,BOLIVIA,-21.555767,-64.700983,6084,-4,-4,America/La_Paz
SLTP,,,TIPUANI,,BOLIVIA,,,0,,,
SLTR,TDD,TTE AV JORGE HENRICH ARAUZ,TRINIDAD,,BOLIVIA,-14.818739,-64.918019,509,-4,-4,America/La_Paz
SLTS,,,TODOS SANTOS,,BOLIVIA,,,0,,,
SLTT,,,TOTAL BOLIVIA,,BOLIVIA,,,0,,,
SLTU,,,TUCAVACA,,BOLIVIA,,,0,,,
SLTY,,,TIGUIPA,,BOLIVIA,,,0,,,
SLTZ,,,TUPIZA,,BOLIVIA,,,0,,,
SLUC,,,UNICA,,BOLIVIA,,,0,,,
SLUV,,,UVAS VERDES,,BOLIVIA,,,0,,,
SLUY,,,UYUNI,,BOLIVIA,,,0,,,
SLVA,,,VILLA AROMA,,BOLIVIA,,,0,,,
SLVD,,,COVENDO,,BOLIVIA,,,0,,,
SLVE,,,VENECIA,,BOLIVIA,,,0,,,
SLVG,,,VALLE GRANDE,,BOLIVIA,,,0,,,
SLVI,,,CARANAVI,,BOLIVIA,,,0,,,
